order_id,return_date,return_quantity,reason_returned,product_id
IN-2019-1759580,21/05/2019 00:00,1,Wrong Color,OFF-EN-10001977
ID-2018-3038077,10/10/2018 00:00,1,Not Given,OFF-EN-10000454
CA-2017-5857638,31/07/2017 00:00,1,Not Needed,OFF-EN-10001335
US-2018-2228565,02/10/2018 00:00,1,Not Given,OFF-AR-10004772
US-2017-1550144,03/10/2017 00:00,1,Not Given,TEC-PH-10000169
IN-2019-5196304,18/09/2019 00:00,1,Wrong Color,FUR-TA-10002571
US-2019-266989,20/12/2019 00:00,1,Wrong Color,OFF-ST-10002902
ES-2018-5256000,28/11/2018 00:00,1,Not Given,OFF-AP-10002476
ES-2016-1590255,19/12/2016 00:00,1,Not Given,OFF-SU-10000304
EG-2018-5006509,26/03/2018 00:00,1,Wrong Color,OFF-STI-10002040
CA-2019-585880,12/04/2019 00:00,1,Wrong Item,OFF-PA-10001878
CA-2018-1859134,10/08/2018 00:00,1,Not Given,FUR-CH-10002961
CA-2018-2220475,29/04/2018 00:00,1,Wrong Item,FUR-FU-10001940
NI-2016-228299,21/05/2016 00:00,1,Not Given,OFF-HAR-10003514
MX-2019-4374200,11/12/2019 00:00,1,Wrong Item,OFF-AR-10001072
IN-2018-1934114,25/12/2018 00:00,1,Wrong Item,TEC-PH-10002742
CA-2017-995235,30/09/2017 00:00,1,Wrong Color,FUR-CH-10000988
IN-2019-2233240,28/02/2019 00:00,1,Not Given,TEC-CO-10001482
CA-2016-1408556,28/05/2016 00:00,1,Not Given,TEC-MA-10002859
ID-2018-444004,24/07/2018 00:00,1,Not Given,OFF-ST-10000103
US-2018-4593897,08/08/2018 00:00,1,Wrong Color,OFF-PA-10000540
ES-2019-775360,16/12/2019 00:00,1,Wrong Item,OFF-BI-10003917
CA-2019-508736,09/04/2019 00:00,1,Not Given,FUR-CH-10003973
CA-2019-4174227,26/05/2019 00:00,1,Not Needed,OFF-AR-10003651
MX-2019-3938857,23/11/2019 00:00,1,Not Given,OFF-AR-10002583
IR-2018-3815006,27/09/2018 00:00,1,Not Needed,OFF-CAM-10000497
US-2017-1851461,18/12/2017 00:00,2,Not Given,OFF-LA-10000073
MX-2018-996836,29/10/2018 00:00,1,Wrong Item,FUR-CH-10002010
IT-2017-5580946,21/05/2017 00:00,1,Wrong Color,OFF-ST-10000486
MX-2017-5894268,22/06/2017 00:00,1,Not Needed,FUR-TA-10003171
US-2020-1723602,22/01/2020 00:00,1,Wrong Color,OFF-ST-10002902
CA-2019-5264455,26/11/2019 00:00,1,Not Needed,OFF-AP-10002684
ES-2018-1247278,05/01/2019 00:00,1,Not Given,OFF-AP-10000330
CA-2019-5363879,03/02/2019 00:00,1,Not Given,OFF-BI-10000546
MX-2019-3214940,02/07/2019 00:00,1,Not Given,OFF-EN-10001533
MX-2017-1952387,27/10/2017 00:00,1,Wrong Item,TEC-AC-10002219
IN-2019-4108008,28/08/2019 00:00,1,Wrong Color,FUR-CH-10002589
ES-2019-136634,14/10/2019 00:00,1,Not Needed,OFF-AR-10000219
TI-2019-503406,15/05/2019 00:00,1,Wrong Item,TEC-APP-10004584
MX-2018-1185607,07/01/2018 00:00,1,Not Given,FUR-CH-10003697
ES-2018-1690967,12/08/2018 00:00,1,Not Given,OFF-ST-10004035
IN-2017-914635,23/11/2017 00:00,1,Not Given,FUR-FU-10000394
CA-2019-1789805,25/10/2019 00:00,1,Not Given,OFF-AR-10003504
IN-2016-2557958,22/12/2016 00:00,1,Not Given,OFF-BI-10004436
IT-2019-2639626,30/01/2019 00:00,1,Wrong Item,OFF-PA-10002338
US-2017-5481676,28/03/2017 00:00,1,Wrong Item,FUR-BO-10003631
IN-2018-1095131,22/05/2018 00:00,1,Wrong Item,OFF-LA-10002806
MX-2018-1539645,21/12/2018 00:00,1,Not Needed,OFF-ST-10001326
US-2018-3936225,05/01/2019 00:00,1,Not Given,TEC-AC-10001341
US-2019-1483206,13/11/2019 00:00,1,Wrong Color,OFF-BI-10003883
ES-2019-2031779,17/10/2019 00:00,1,Wrong Item,OFF-AR-10003651
IN-2018-3427214,17/07/2018 00:00,1,Not Needed,FUR-BO-10000883
UP-2019-3379560,02/10/2019 00:00,1,Wrong Item,OFF-JIF-10000165
MX-2018-2528176,24/01/2019 00:00,1,Wrong Item,FUR-CH-10002088
IN-2019-261700,03/11/2019 00:00,1,Not Given,OFF-PA-10000318
US-2017-1433208,20/12/2017 00:00,1,Not Given,OFF-BI-10000325
CA-2019-2364081,10/01/2020 00:00,1,Not Needed,OFF-PA-10001970
AO-2019-1373083,19/09/2019 00:00,1,Not Given,OFF-TEN-10001031
US-2019-5314068,20/01/2020 00:00,1,Not Given,FUR-FU-10001791
US-2019-396157,01/12/2019 00:00,1,Not Given,TEC-AC-10003725
EG-2019-5202500,09/10/2019 00:00,1,Wrong Item,TEC-NOK-10001070
MX-2019-5661447,03/11/2019 00:00,1,Wrong Item,OFF-AP-10004527
ES-2017-3241112,05/07/2017 00:00,1,Not Needed,OFF-SU-10001909
MX-2019-2955368,29/11/2019 00:00,1,Not Given,OFF-PA-10003664
ES-2019-4520975,12/11/2019 00:00,1,Wrong Item,TEC-AC-10002738
CA-2018-2041435,20/11/2018 00:00,1,Wrong Color,TEC-PH-10001305
ID-2019-5595350,16/11/2019 00:00,1,Not Given,OFF-AP-10003304
MX-2018-2529066,04/10/2018 00:00,1,Not Given,TEC-PH-10003254
IN-2018-4892337,01/01/2019 00:00,1,Wrong Item,TEC-MA-10003178
MX-2019-1676730,29/10/2019 00:00,2,Not Needed,OFF-SU-10004643
ES-2019-5925121,14/04/2019 00:00,1,Not Needed,OFF-AR-10002513
MX-2019-62923,12/08/2019 00:00,2,Not Given,OFF-PA-10003517
CA-2017-1179493,05/09/2017 00:00,1,Wrong Item,TEC-AC-10004510
CA-2017-113901,03/11/2017 00:00,1,Not Given,OFF-BI-10001249
IN-2019-2570751,10/08/2019 00:00,1,Wrong Item,OFF-SU-10004198
US-2019-4214614,19/01/2019 00:00,1,Not Needed,OFF-AR-10004010
CA-2019-3546857,18/10/2019 00:00,1,Not Given,TEC-AC-10003610
US-2019-1370705,13/10/2019 00:00,1,Wrong Item,OFF-AR-10001915
ID-2018-5977753,18/11/2018 00:00,1,Not Given,TEC-PH-10002104
AG-2019-4363022,25/06/2019 00:00,1,Not Needed,TEC-NOK-10000784
CA-2017-5138840,05/12/2017 00:00,1,Not Given,FUR-FU-10004270
ID-2018-1052751,30/10/2018 00:00,1,Wrong Item,TEC-AC-10001616
ID-2017-3488773,24/04/2017 00:00,1,Not Given,FUR-CH-10002966
MZ-2019-5986508,03/07/2019 00:00,1,Not Given,OFF-ROG-10001101
IV-2019-5990872,06/01/2020 00:00,1,Wrong Item,OFF-WIL-10000979
ES-2019-5190192,10/03/2019 00:00,1,Wrong Color,OFF-AP-10002531
ES-2019-3813493,28/10/2019 00:00,1,Wrong Color,OFF-EN-10003547
MX-2018-141642,23/06/2018 00:00,1,Not Needed,FUR-FU-10000065
TU-2019-740301,12/01/2020 00:00,1,Wrong Item,OFF-HAR-10004011
MX-2019-5727010,17/01/2019 00:00,1,Wrong Item,OFF-PA-10003380
IT-2018-454881,14/04/2018 00:00,1,Not Given,TEC-PH-10004614
MX-2019-3583400,23/01/2019 00:00,1,Not Needed,TEC-AC-10001491
ID-2019-843274,06/10/2019 00:00,1,Not Given,OFF-LA-10001830
ES-2019-4891211,11/02/2019 00:00,1,Not Given,FUR-FU-10004954
MX-2018-1618733,01/06/2018 00:00,1,Wrong Item,OFF-PA-10001178
MX-2019-2328402,20/12/2019 00:00,1,Wrong Item,OFF-BI-10001533
IT-2018-445447,03/05/2018 00:00,1,Wrong Color,OFF-FA-10003930
CA-2019-1059610,19/11/2019 00:00,1,Wrong Color,TEC-PH-10001305
ID-2016-2567771,17/08/2016 00:00,1,Not Given,TEC-AC-10001835
MX-2019-1944601,05/11/2019 00:00,1,Not Given,TEC-CO-10002657
IN-2019-811328,03/02/2019 00:00,1,Wrong Item,OFF-SU-10003592
CA-2018-3604684,09/12/2018 00:00,1,Wrong Item,OFF-PA-10003893
CA-2018-3160954,10/02/2018 00:00,1,Not Given,OFF-AP-10001205
ES-2017-1997289,12/12/2017 00:00,1,Not Given,OFF-ST-10000632
SG-2019-5031125,07/07/2019 00:00,1,Not Given,OFF-STA-10003803
CA-2018-4246524,29/08/2018 00:00,1,Wrong Item,OFF-PA-10001934
ES-2018-4976020,03/04/2018 00:00,1,Wrong Color,OFF-EN-10000352
MO-2018-991649,02/01/2019 00:00,1,Wrong Color,OFF-TEN-10004210
US-2018-2412490,16/02/2018 00:00,1,Wrong Item,FUR-BO-10001524
MX-2018-3364818,26/12/2018 00:00,1,Wrong Color,OFF-AR-10001991
IN-2017-5980907,31/10/2017 00:00,1,Not Given,TEC-MA-10000345
IN-2019-2729801,16/12/2019 00:00,1,Not Given,TEC-AC-10001616
ID-2018-892882,18/01/2019 00:00,1,Not Given,OFF-AP-10003963
MX-2019-298040,14/01/2020 00:00,1,Not Needed,FUR-BO-10001596
CA-2019-5020696,23/10/2019 00:00,1,Wrong Item,FUR-FU-10003553
IN-2019-5245140,30/05/2019 00:00,1,Not Given,FUR-FU-10003855
US-2019-1155975,09/05/2019 00:00,1,Wrong Item,FUR-BO-10002580
ID-2019-5319591,08/04/2019 00:00,1,Wrong Color,FUR-FU-10000422
MX-2019-942792,26/11/2019 00:00,1,Not Given,OFF-AR-10000019
MX-2018-4145813,05/01/2019 00:00,1,Not Given,OFF-FA-10003734
MZ-2018-802308,16/07/2018 00:00,1,Not Given,TEC-OKI-10003050
IN-2018-379888,01/12/2018 00:00,1,Wrong Color,OFF-ST-10004341
ES-2019-3949837,02/11/2019 00:00,1,Wrong Item,OFF-AR-10003651
MX-2019-4465484,22/11/2019 00:00,1,Not Given,TEC-CO-10001037
MX-2019-2801434,12/05/2019 00:00,1,Wrong Item,OFF-BI-10003503
IN-2017-3970635,05/08/2017 00:00,1,Not Given,TEC-AC-10000420
CA-2018-5674843,18/12/2018 00:00,1,Not Given,OFF-PA-10000575
US-2019-675892,28/03/2019 00:00,1,Not Given,OFF-ST-10001374
ES-2019-1533496,02/01/2020 00:00,2,Wrong Item,OFF-ST-10003764
IN-2017-142584,03/06/2017 00:00,1,Not Given,OFF-PA-10003550
US-2019-3508827,09/04/2019 00:00,1,Wrong Item,OFF-SU-10000573
MX-2019-2679754,09/09/2019 00:00,1,Not Given,FUR-CH-10004993
MX-2017-2604228,01/08/2017 00:00,1,Not Needed,FUR-TA-10003171
MX-2019-3529462,31/07/2019 00:00,1,Not Given,OFF-AP-10002531
MX-2019-3574243,06/12/2019 00:00,1,Wrong Item,OFF-AR-10003914
SY-2018-2142252,01/07/2018 00:00,1,Not Given,OFF-STA-10001112
MX-2019-1366846,29/11/2019 00:00,1,Not Given,OFF-FA-10001727
ES-2018-5557811,22/07/2018 00:00,1,Not Needed,FUR-CH-10002647
ES-2017-1558763,27/09/2017 00:00,1,Not Given,OFF-SU-10001983
CA-2018-3178100,04/07/2018 00:00,1,Wrong Color,OFF-AR-10003469
MX-2019-354802,03/08/2019 00:00,1,Not Given,OFF-FA-10003799
IN-2017-1184100,01/10/2017 00:00,2,Wrong Item,OFF-BI-10002386
RO-2019-3933658,29/11/2019 00:00,1,Wrong Item,TEC-ENE-10004520
MX-2018-4313934,26/08/2018 00:00,1,Wrong Item,OFF-LA-10003982
IN-2019-2118002,06/05/2019 00:00,2,Not Needed,FUR-BO-10002819
CA-2019-846843,23/08/2019 00:00,1,Not Given,FUR-CH-10002320
ID-2019-3862364,12/08/2019 00:00,1,Wrong Item,OFF-SU-10000148
MX-2019-5775794,24/04/2019 00:00,1,Wrong Color,OFF-SU-10001892
IN-2019-1987569,09/03/2019 00:00,1,Wrong Color,OFF-LA-10001830
ES-2019-2845550,07/05/2019 00:00,1,Wrong Color,OFF-AR-10001606
MX-2017-281477,04/01/2018 00:00,1,Not Given,FUR-CH-10003697
ES-2017-3849700,24/08/2017 00:00,1,Not Needed,FUR-BO-10000155
MX-2019-2427205,08/10/2019 00:00,1,Not Given,TEC-CO-10001037
ES-2017-2997499,27/11/2017 00:00,1,Not Given,OFF-EN-10003087
US-2019-1673756,02/02/2019 00:00,1,Not Given,OFF-PA-10004735
TU-2017-44135,07/12/2017 00:00,1,Wrong Color,FUR-ADV-10000183
AO-2019-577373,22/01/2019 00:00,1,Wrong Item,TEC-APP-10001586
IN-2018-1844810,04/12/2018 00:00,1,Not Needed,TEC-AC-10004848
GB-2017-4186585,17/07/2017 00:00,1,Wrong Item,OFF-ELD-10003918
ES-2017-2912375,02/06/2017 00:00,1,Wrong Item,TEC-PH-10004552
IN-2019-2056214,27/10/2019 00:00,1,Not Given,OFF-PA-10000318
CA-2019-3162700,21/05/2019 00:00,1,Wrong Item,OFF-AR-10001231
CA-2018-334139,13/09/2018 00:00,1,Not Given,TEC-AC-10001714
CA-2018-4848646,13/12/2018 00:00,1,Wrong Color,TEC-PH-10001305
IN-2018-1276449,17/07/2018 00:00,1,Not Given,OFF-EN-10004526
CA-2019-842011,26/12/2019 00:00,1,Not Given,TEC-PH-10004977
IN-2019-1911801,04/09/2019 00:00,1,Wrong Color,OFF-EN-10000975
ID-2019-4651437,24/04/2019 00:00,1,Wrong Color,FUR-CH-10000110
CA-2019-1324126,21/08/2019 00:00,1,Wrong Item,TEC-PH-10002549
CA-2018-1787944,27/11/2018 00:00,1,Not Given,OFF-BI-10004817
MX-2019-3511748,13/09/2019 00:00,1,Wrong Item,OFF-AR-10000468
IT-2019-970620,20/09/2019 00:00,1,Wrong Item,OFF-PA-10001795
MX-2018-3924216,15/12/2018 00:00,1,Not Needed,OFF-EN-10003559
ES-2018-5748925,19/12/2018 00:00,1,Not Given,OFF-SU-10003252
CA-2019-5038350,10/06/2019 00:00,1,Wrong Color,OFF-AP-10004249
CA-2019-1945368,13/01/2020 00:00,1,Not Needed,OFF-AP-10003622
IN-2019-179402,20/11/2019 00:00,1,Not Given,OFF-AR-10002144
US-2019-3888082,19/10/2019 00:00,1,Not Given,OFF-ST-10001954
ES-2018-2751320,16/05/2018 00:00,1,Wrong Item,OFF-PA-10001212
CA-2019-5932865,25/05/2019 00:00,1,Not Given,OFF-PA-10002479
CA-2019-1160093,05/11/2019 00:00,1,Not Given,OFF-PA-10004041
IN-2019-5611987,21/04/2019 00:00,1,Wrong Color,FUR-CH-10000258
US-2018-4023141,28/06/2018 00:00,1,Not Given,TEC-CO-10000135
ES-2018-1122806,25/05/2018 00:00,1,Not Given,OFF-SU-10003556
UP-2019-2383002,07/04/2019 00:00,1,Wrong Color,TEC-BEL-10004950
IT-2019-3598140,27/09/2019 00:00,1,Not Given,OFF-ST-10003990
ES-2019-3202492,05/06/2019 00:00,1,Wrong Item,OFF-SU-10004244
CA-2019-4370112,17/10/2019 00:00,1,Not Given,OFF-BI-10002976
IT-2019-5196394,25/08/2019 00:00,1,Not Given,OFF-ST-10004597
IN-2018-5380578,11/07/2018 00:00,1,Wrong Color,FUR-CH-10004491
IN-2016-4481629,21/07/2016 00:00,1,Not Given,OFF-EN-10004424
ID-2019-4860441,13/11/2019 00:00,1,Not Needed,FUR-CH-10002228
CA-2019-1964429,26/12/2019 00:00,1,Wrong Item,FUR-CH-10002335
ID-2019-2237699,13/12/2019 00:00,1,Not Given,OFF-EN-10004486
IT-2018-5226923,04/12/2018 00:00,1,Wrong Item,OFF-ST-10001818
MX-2018-2133972,26/11/2018 00:00,1,Not Given,FUR-BO-10003043
MX-2017-4738947,27/12/2017 00:00,1,Not Given,OFF-AR-10002380
CA-2019-457236,04/11/2019 00:00,1,Wrong Item,FUR-FU-10004666
IN-2019-3409585,10/03/2019 00:00,1,Not Given,TEC-CO-10001895
ES-2019-4604453,09/07/2019 00:00,1,Not Needed,OFF-BI-10000329
ES-2018-4044144,10/11/2018 00:00,1,Not Given,OFF-PA-10000908
UP-2019-18331,05/06/2019 00:00,1,Not Given,OFF-STI-10000388
MR-2018-4639320,03/07/2018 00:00,1,Not Given,TEC-STA-10003081
CA-2018-5844964,21/10/2018 00:00,1,Not Needed,OFF-ST-10002562
CA-2019-2786712,18/09/2019 00:00,1,Not Given,TEC-AC-10004510
ES-2019-5065967,19/10/2019 00:00,1,Not Given,FUR-CH-10004592
ES-2019-3915684,28/06/2019 00:00,1,Wrong Item,OFF-AR-10002640
ES-2019-576191,08/12/2019 00:00,1,Not Needed,OFF-AR-10001482
US-2019-2782204,21/01/2020 00:00,1,Not Given,OFF-ST-10001346
CA-2019-134978,05/12/2019 00:00,1,Not Given,OFF-BI-10003274
CA-2019-5593097,26/03/2019 00:00,1,Wrong Color,OFF-BI-10003910
CA-2018-1417786,27/08/2018 00:00,1,Not Needed,OFF-AP-10000358
MX-2016-685952,01/12/2016 00:00,1,Not Needed,OFF-AR-10000974
IN-2019-5951747,15/11/2019 00:00,1,Not Given,TEC-CO-10003019
IN-2019-637919,09/06/2019 00:00,1,Wrong Item,TEC-AC-10004848
MX-2019-2294388,20/09/2019 00:00,1,Wrong Item,OFF-BI-10003883
IN-2020-5429965,25/01/2020 00:00,1,Not Given,OFF-LA-10004400
ES-2018-515400,30/12/2018 00:00,1,Not Given,OFF-AP-10002476
CA-2017-5248097,03/09/2017 00:00,1,Wrong Item,TEC-AC-10004510
ID-2019-3314105,28/12/2019 00:00,1,Not Given,OFF-EN-10004486
ID-2016-1421713,24/11/2016 00:00,1,Wrong Item,OFF-PA-10003808
US-2019-1892121,05/10/2019 00:00,1,Wrong Item,OFF-EN-10004030
US-2016-133949,07/01/2017 00:00,1,Wrong Item,TEC-PH-10004908
MX-2017-2742337,05/12/2017 00:00,2,Not Given,OFF-ST-10000035
MX-2017-1738695,03/12/2017 00:00,1,Not Given,OFF-EN-10003728
IT-2018-2432702,17/10/2018 00:00,1,Wrong Item,OFF-ST-10003956
ES-2019-3392443,27/05/2019 00:00,1,Wrong Color,OFF-BI-10001984
MX-2018-1535700,06/12/2018 00:00,1,Not Needed,OFF-LA-10003271
UZ-2019-656977,17/08/2019 00:00,1,Wrong Item,OFF-ENE-10002104
IT-2019-3857698,07/06/2019 00:00,1,Wrong Item,OFF-AR-10002485
IN-2017-3435992,09/09/2017 00:00,1,Not Given,OFF-ST-10003206
MX-2019-5804295,19/05/2019 00:00,1,Not Given,FUR-CH-10001810
ID-2019-960650,26/02/2019 00:00,1,Not Given,OFF-AP-10003963
US-2018-3923822,23/12/2018 00:00,1,Not Given,TEC-AC-10000420
US-2019-3357449,03/11/2019 00:00,1,Not Given,TEC-AC-10003725
CA-2017-3820597,05/10/2017 00:00,1,Wrong Item,OFF-AR-10004648
MX-2019-2641549,12/10/2019 00:00,1,Not Given,OFF-AR-10002706
ID-2018-5461114,17/09/2018 00:00,1,Wrong Item,OFF-AR-10003110
SG-2018-3754459,27/08/2018 00:00,2,Not Given,OFF-ELD-10000151
IT-2018-5736431,28/06/2018 00:00,1,Not Given,TEC-PH-10003513
MX-2019-1726477,18/11/2019 00:00,1,Not Given,OFF-EN-10000139
ES-2018-88596,01/07/2018 00:00,1,Not Needed,OFF-ST-10001999
US-2018-4734772,28/12/2018 00:00,1,Wrong Color,OFF-BI-10002026
CA-2019-5823873,10/02/2019 00:00,1,Not Given,OFF-BIC-10002942
ES-2018-1179313,23/07/2018 00:00,1,Wrong Color,TEC-CO-10004147
MX-2019-4853891,11/10/2019 00:00,1,Wrong Item,OFF-ST-10002466
ES-2019-4646425,19/03/2019 00:00,1,Wrong Item,TEC-AC-10001030
ES-2019-2918941,27/08/2019 00:00,1,Wrong Item,TEC-PH-10002035
MX-2016-4814465,12/10/2016 00:00,1,Not Given,OFF-ST-10002598
MX-2017-140006,21/11/2017 00:00,1,Wrong Item,FUR-CH-10000430
IN-2019-3138531,28/05/2019 00:00,1,Not Given,OFF-FA-10002011
MX-2019-1915641,14/10/2019 00:00,1,Not Given,OFF-EN-10000755
ID-2019-1769189,30/05/2019 00:00,1,Wrong Color,TEC-AC-10003408
ES-2019-3660770,01/01/2020 00:00,1,Wrong Item,OFF-ST-10001999
MX-2019-295520,23/10/2019 00:00,1,Wrong Color,FUR-FU-10002422
ID-2016-3610864,18/11/2016 00:00,1,Not Needed,FUR-CH-10004312
MX-2019-879442,08/06/2019 00:00,1,Wrong Item,FUR-CH-10000105
IN-2019-1643098,13/12/2019 00:00,1,Wrong Item,FUR-TA-10003078
AG-2019-5205565,19/11/2019 00:00,1,Not Needed,OFF-BOS-10004950
UP-2019-1732702,08/12/2019 00:00,1,Not Given,OFF-HON-10002389
MX-2018-140417,18/12/2018 00:00,1,Not Given,FUR-TA-10001192
IN-2018-1612992,06/12/2018 00:00,1,Not Needed,FUR-FU-10003540
IN-2019-2889373,19/12/2019 00:00,1,Not Given,OFF-LA-10004400
ID-2017-2888501,10/07/2017 00:00,1,Not Given,OFF-EN-10002425
MX-2017-847589,12/10/2017 00:00,1,Not Given,TEC-PH-10002121
US-2017-2480402,03/01/2018 00:00,1,Not Needed,TEC-AC-10004620
US-2018-5937373,25/10/2018 00:00,1,Not Given,FUR-CH-10000105
TZ-2018-4593,14/03/2018 00:00,1,Wrong Color,OFF-SME-10003752
IN-2019-4371653,23/08/2019 00:00,1,Not Needed,OFF-LA-10000219
CA-2018-3589388,18/11/2018 00:00,1,Wrong Item,FUR-BO-10002213
ES-2018-4309568,12/05/2018 00:00,1,Not Given,OFF-AR-10001216
IT-2019-5602703,13/12/2019 00:00,1,Wrong Item,FUR-FU-10001438
CA-2019-5758282,30/11/2019 00:00,1,Wrong Color,OFF-SU-10004782
ES-2019-2844121,10/11/2019 00:00,1,Not Given,OFF-AP-10003177
ES-2018-404295,29/09/2018 00:00,1,Wrong Item,OFF-LA-10001618
CA-2019-3944279,22/09/2019 00:00,1,Wrong Item,FUR-FU-10004188
IN-2019-3659716,27/11/2019 00:00,1,Wrong Item,TEC-AC-10000398
CA-2019-5615483,22/11/2019 00:00,1,Not Given,TEC-PH-10004977
MX-2020-2983001,29/01/2020 00:00,1,Not Given,OFF-SU-10004659
MX-2018-1333526,19/11/2018 00:00,1,Wrong Item,OFF-LA-10002469
MO-2018-1480760,09/11/2018 00:00,1,Wrong Color,OFF-TEN-10004210
IN-2019-2475290,16/02/2019 00:00,1,Wrong Item,OFF-SU-10004306
MZ-2019-5572662,29/07/2019 00:00,1,Not Given,OFF-ROG-10001101
IT-2019-3303565,27/07/2019 00:00,1,Not Given,OFF-ST-10001142
ES-2019-393622,07/04/2019 00:00,1,Not Needed,OFF-ST-10001646
CA-2019-1109296,18/05/2019 00:00,1,Wrong Item,OFF-EN-10001141
MX-2018-3816081,22/11/2018 00:00,1,Wrong Item,OFF-BI-10003324
MX-2018-2192260,20/05/2018 00:00,1,Not Given,OFF-FA-10001401
IT-2018-3916716,16/06/2018 00:00,1,Wrong Color,OFF-FA-10003930
ID-2018-409779,17/10/2018 00:00,1,Wrong Item,OFF-SU-10000062
ES-2019-947768,03/07/2019 00:00,1,Not Given,FUR-FU-10004579
IN-2019-783440,01/05/2019 00:00,1,Wrong Item,TEC-AC-10004652
CA-2019-5443797,21/12/2019 00:00,1,Wrong Item,FUR-CH-10002335
ES-2018-1899981,19/08/2018 00:00,1,Not Given,OFF-ST-10001195
MX-2018-1057812,26/12/2018 00:00,1,Wrong Color,TEC-PH-10003457
ES-2018-1875678,14/09/2018 00:00,1,Not Needed,OFF-AR-10000594
IN-2019-441212,23/09/2019 00:00,1,Not Given,OFF-LA-10004919
ID-2019-3214683,03/07/2019 00:00,1,Not Given,FUR-FU-10001130
MX-2018-3047104,08/10/2018 00:00,1,Not Given,OFF-SU-10003474
ES-2018-2336002,06/06/2018 00:00,1,Wrong Item,FUR-BO-10004824
ES-2019-5620217,26/06/2019 00:00,1,Not Given,OFF-PA-10004856
CA-2016-4345095,29/10/2016 00:00,1,Wrong Item,TEC-PH-10001363
IT-2019-988524,06/11/2019 00:00,1,Wrong Color,OFF-ST-10001974
ES-2019-478340,01/12/2019 00:00,1,Wrong Color,TEC-AC-10003335
CA-2019-2450821,27/01/2019 00:00,1,Wrong Color,OFF-PA-10002986
RW-2019-219047,14/02/2019 00:00,1,Wrong Color,OFF-KLE-10004581
MX-2019-4331609,12/08/2019 00:00,1,Not Given,OFF-LA-10001800
ES-2019-4831065,29/09/2019 00:00,1,Wrong Color,OFF-BI-10001843
ES-2019-4439017,23/11/2019 00:00,1,Not Given,OFF-PA-10002616
KZ-2019-2227208,04/08/2019 00:00,1,Wrong Item,OFF-BIN-10003023
IN-2019-4553816,25/12/2019 00:00,1,Not Needed,OFF-AP-10003795
MX-2019-5059764,24/04/2019 00:00,2,Wrong Color,FUR-FU-10002696
MX-2017-1009775,20/09/2017 00:00,1,Not Given,OFF-LA-10002827
MX-2019-4609228,04/10/2019 00:00,1,Not Given,TEC-AC-10000152
MX-2019-4754252,31/08/2019 00:00,1,Not Needed,FUR-FU-10002387
US-2019-717249,05/01/2020 00:00,1,Wrong Color,OFF-EN-10002926
US-2019-1670930,03/12/2019 00:00,1,Not Given,OFF-LA-10000633
IT-2018-2894229,15/10/2018 00:00,1,Wrong Color,OFF-FA-10004665
US-2019-3406674,26/08/2019 00:00,1,Wrong Item,OFF-BI-10002429
ES-2019-4374811,05/10/2019 00:00,1,Not Given,FUR-BO-10004560
CA-2019-5792647,14/07/2019 00:00,1,Wrong Item,OFF-BI-10003429
CA-2016-118339,09/04/2016 00:00,1,Wrong Item,OFF-BI-10001758
MX-2019-1188598,15/01/2019 00:00,1,Wrong Item,OFF-PA-10003380
IR-2020-1346551,27/01/2020 00:00,1,Not Given,FUR-SAF-10002846
ES-2019-557768,17/12/2019 00:00,1,Not Given,FUR-BO-10004947
CA-2020-1011131,05/02/2020 00:00,1,Not Given,TEC-PH-10003072
CA-2019-3169935,19/11/2019 00:00,1,Wrong Item,OFF-PA-10003651
RO-2019-2314240,08/08/2019 00:00,1,Not Given,OFF-SAN-10003152
CA-2018-1042766,29/11/2018 00:00,1,Wrong Color,TEC-AC-10004877
US-2019-2001669,23/07/2019 00:00,1,Not Needed,OFF-AP-10002472
IN-2019-5215629,28/08/2019 00:00,2,Wrong Item,FUR-TA-10000687
ES-2018-4201249,28/05/2018 00:00,1,Wrong Item,TEC-CO-10001342
IT-2018-4881256,03/10/2018 00:00,1,Wrong Color,OFF-ST-10001213
TU-2019-436538,12/09/2019 00:00,1,Not Needed,OFF-HOO-10003269
ES-2019-2002262,23/12/2019 00:00,1,Not Given,OFF-PA-10002616
ES-2018-4644242,28/11/2018 00:00,1,Not Given,OFF-AR-10000785
US-2019-1813736,26/11/2019 00:00,1,Wrong Item,TEC-PH-10002807
US-2018-1631003,07/01/2019 00:00,1,Not Given,OFF-PA-10004735
US-2018-1717303,22/05/2018 00:00,1,Not Given,OFF-FA-10001337
US-2019-4184828,30/11/2019 00:00,1,Wrong Item,TEC-PH-10002807
IT-2019-259634,23/08/2019 00:00,1,Not Given,FUR-FU-10001438
IN-2019-876517,02/03/2019 00:00,1,Not Given,FUR-FU-10000921
IN-2018-264248,04/09/2018 00:00,1,Not Given,TEC-PH-10003556
CA-2019-3340708,20/11/2019 00:00,1,Not Given,OFF-AR-10004260
NI-2017-3348640,22/12/2017 00:00,1,Not Given,OFF-AVE-10003740
ES-2019-4107551,08/11/2019 00:00,1,Not Given,FUR-BO-10004947
TU-2019-1075640,09/08/2019 00:00,1,Not Needed,OFF-HOO-10003269
IT-2019-4970233,07/01/2020 00:00,1,Wrong Item,TEC-AC-10002670
TU-2017-2148935,28/12/2017 00:00,1,Not Given,OFF-FIS-10002924
IN-2019-4043621,13/07/2019 00:00,1,Not Given,OFF-FA-10001596
CA-2019-1638808,24/08/2019 00:00,1,Wrong Color,OFF-PA-10004609
